domain,country,language,last_update,website_url,organization,country_code,language_code,last_update_basis,ror_record_last_modified,website_last_modified,last_checked_utc,http_status,reachable,source_category,ror_id,ror_types,source_record,relevance_note
uio.no,Norway,Norwegian Bokmål|Norwegian Nynorsk|Northern Sami,2026-07-20,http://www.uio.no/english/,University of Oslo,NO,nb|nn|se,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:31+00:00,TimeoutError,unknown,research_funder,https://ror.org/01xtthb56,education; funder,https://ror.org/01xtthb56,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
vid.no,Norway,Norwegian Bokmål|Norwegian Nynorsk|Northern Sami,2026-06-02,https://www.vid.no,VID Specialized University,NO,nb|nn|se,ror_record_last_modified,2026-06-02,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/0191b3351,education; funder,https://ror.org/0191b3351,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
varenergi.no,Norway,Norwegian Bokmål|Norwegian Nynorsk|Northern Sami,2026-07-20,https://varenergi.no,Vår Energi (Norway),NO,nb|nn|se,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:07+00:00,URLError,unknown,research_funder,https://ror.org/044n1t272,company; funder,https://ror.org/044n1t272,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
amu.edu.pl,Poland,Polish,2026-07-20,https://amu.edu.pl,Adam Mickiewicz University in Poznań,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/04g6bbq64,education; funder,https://ror.org/04g6bbq64,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
abm.gov.pl,Poland,Polish,2025-11-24,https://abm.gov.pl,Agencja Badań Medycznych,PL,pl,ror_record_last_modified,2025-11-24,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/026nedj88,funder; government,https://ror.org/026nedj88,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ateneum.edu.pl,Poland,Polish,2026-02-24,https://ateneum.edu.pl,Akademia Ateneum w Gdańsku,PL,pl,ror_record_last_modified,2026-02-24,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/014anrn41,education; funder,https://ror.org/014anrn41,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
akademiabialska.pl,Poland,Polish,2025-10-28,https://akademiabialska.pl,Akademia Bialska im. Jana Pawła II,PL,pl,ror_record_last_modified,2025-10-28,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/00vtya531,education; funder,https://ror.org/00vtya531,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
poznan.pl,Poland,Polish,2026-07-20,https://awf.poznan.pl,Akademia Wychowania Fizycznego im. Eugeniusza Piaseckiego w Poznaniu,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:43+00:00,URLError,unknown,research_funder,https://ror.org/04s8tv284,education; funder,https://ror.org/04s8tv284,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uksw.edu.pl,Poland,Polish,2026-02-24,https://uksw.edu.pl,Cardinal Stefan Wyszynski University in Warsaw,PL,pl,ror_record_last_modified,2026-02-24,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/05sdyjv16,education; funder,https://ror.org/05sdyjv16,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ciop.pl,Poland,Polish,2026-07-20,https://www.ciop.pl/,Central Institute for Labour Protection,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/03x0yya69,facility; funder,https://ror.org/03x0yya69,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
pcz.pl,Poland,Polish,2026-06-23,https://pcz.pl,Częstochowa University of Technology,PL,pl,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/046awyn59,education; funder,https://ror.org/046awyn59,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
fumed.pl,Poland,Polish,2026-06-23,https://fumed.pl,Foundation for Medical University of Łódź,PL,pl,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/025bzs855,funder; nonprofit,https://ror.org/025bzs855,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
fnp.org.pl,Poland,Polish,2025-11-24,https://fnp.org.pl,Foundation for Polish Science,PL,pl,ror_record_last_modified,2025-11-24,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/048zd9m77,funder; nonprofit,https://ror.org/048zd9m77,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
olsztyn.pl,Poland,Polish,2026-03-12,https://pan.olsztyn.pl,"InLife Institute of Animal Reproduction and Food Research, Polish Academy of Sciences",PL,pl,ror_record_last_modified,2026-03-12,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/04cnktn59,facility; funder,https://ror.org/04cnktn59,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ichb.pl,Poland,Polish,2026-03-31,https://portal.ichb.pl,"Institute of Bioorganic Chemistry, Polish Academy of Sciences",PL,pl,ror_record_last_modified,2026-03-31,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/04ejdtr48,facility; funder,https://ror.org/04ejdtr48,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
krakow.pl,Poland,Polish,2026-07-20,http://www.isez.pan.krakow.pl/en/index.html,Institute of Systematics and Evolution of Animals,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,ConnectionResetError,unknown,research_funder,https://ror.org/05rdy5005,facility; funder,https://ror.org/05rdy5005,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
icm.edu.pl,Poland,Polish,2026-06-23,https://icm.edu.pl,"Interdisciplinary Centre for Mathematical and Computational Modelling, University of Warsaw",PL,pl,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/02t4tdj67,facility; funder,https://ror.org/02t4tdj67,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uj.edu.pl,Poland,Polish,2026-07-20,https://www.uj.edu.pl,Jagiellonian University,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:03+00:00,URLError,unknown,research_funder,https://ror.org/03bqmcz70,education; funder,https://ror.org/03bqmcz70,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
awf.edu.pl,Poland,Polish,2026-07-20,https://www.awf.edu.pl,Józef Piłsudski University of Physical Education in Warsaw,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/043k6re07,education; funder,https://ror.org/043k6re07,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
umcs.pl,Poland,Polish,2025-05-05,https://www.umcs.pl,Maria Curie-Skłodowska University,PL,pl,ror_record_last_modified,2025-05-05,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/015h0qg34,education; funder,https://ror.org/015h0qg34,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
umb.edu.pl,Poland,Polish,2026-06-23,https://www.umb.edu.pl,Medical University of Białystok,PL,pl,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/00y4ya841,education; funder,https://ror.org/00y4ya841,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
sum.edu.pl,Poland,Polish,2026-06-23,https://sum.edu.pl,Medical University of Silesia,PL,pl,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/005k7hp45,education; funder,https://ror.org/005k7hp45,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
wat.edu.pl,Poland,Polish,2026-07-20,https://www.wojsko-polskie.pl/wat,Military University of Technology in Warsaw,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:55:31+00:00,URLError,unknown,research_funder,https://ror.org/05fct5h31,education; funder,https://ror.org/05fct5h31,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
gdynia.pl,Poland,Polish,2026-07-20,https://mir.gdynia.pl,National Marine Fisheries Research Institute,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/03x3g5758,facility; funder,https://ror.org/03x3g5758,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ncn.gov.pl,Poland,Polish,2026-03-31,https://www.ncn.gov.pl,National Science Centre,PL,pl,ror_record_last_modified,2026-03-31,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/03ha2q922,funder; government,https://ror.org/03ha2q922,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
plgrid.pl,Poland,Polish,2026-02-24,https://www.plgrid.pl,PLGrid Infrastructure,PL,pl,ror_record_last_modified,2026-02-24,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/01m3qaz74,funder; other,https://ror.org/01m3qaz74,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
pan.pl,Poland,Polish,2026-07-20,http://www.english.pan.pl/,Polish Academy of Sciences,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:43+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/01dr6c206,funder; government,https://ror.org/01dr6c206,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ptkardio.pl,Poland,Polish,2026-06-23,https://ptkardio.pl,Polish Cardiac Society,PL,pl,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/003s8yx41,funder; nonprofit,https://ror.org/003s8yx41,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
uw.edu.pl,Poland,Polish,2026-06-23,https://pcma.uw.edu.pl,"Polish Centre of Mediterranean Archaeology, University of Warsaw",PL,pl,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/01wf60r45,facility; funder,https://ror.org/01wf60r45,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ptbun.org.pl,Poland,Polish,2026-06-23,https://ptbun.org.pl/index-en/,Polish Neuroscience Society,PL,pl,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/030fprh51,funder; nonprofit,https://ror.org/030fprh51,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
med.pl,Poland,Polish,2026-06-23,https://ptmr.med.pl,Polish Society for Emergency Medicine,PL,pl,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/03bh5jk84,funder; nonprofit,https://ror.org/03bh5jk84,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
pafw.pl,Poland,Polish,2026-07-20,https://pafw.pl,Polish-American Freedom Foundation,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:43+00:00,URLError,unknown,research_funder,https://ror.org/014x6jj08,funder; nonprofit,https://ror.org/014x6jj08,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
polpharma.pl,Poland,Polish,2026-06-23,https://polpharma.pl/scientific-foundation/,Polpharma Scientific Foundation,PL,pl,ror_record_last_modified,2026-06-23,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/01978ee63,funder; nonprofit,https://ror.org/01978ee63,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
polsl.pl,Poland,Polish,2025-05-05,https://www.polsl.pl,Silesian University of Technology,PL,pl,ror_record_last_modified,2025-05-05,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/02dyjk442,education; funder,https://ror.org/02dyjk442,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
com.pl,Poland,Polish,2026-07-20,https://www.infish.com.pl,Stanisław Sakowicz Inland Fisheries Institute,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:44+00:00,URLError,unknown,research_funder,https://ror.org/04a4x4g72,facility; funder,https://ror.org/04a4x4g72,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ug.edu.pl,Poland,Polish,2026-07-20,https://ug.edu.pl,University of Gdańsk,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:11+00:00,URLError,unknown,research_funder,https://ror.org/011dv8m48,education; funder,https://ror.org/011dv8m48,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
puls.edu.pl,Poland,Polish,2026-07-20,http://en.puls.edu.pl/,University of Life Sciences in Poznań,PL,pl,ror_record_last_modified,2026-07-20,,2026-07-29T06:56:35+00:00,TimeoutError,unknown,research_funder,https://ror.org/03tth1e03,education; funder,https://ror.org/03tth1e03,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
ur.edu.pl,Poland,Polish,2026-06-02,https://www.ur.edu.pl/en/home,University of Rzeszów,PL,pl,ror_record_last_modified,2026-06-02,,2026-07-29T06:56:45+00:00,URLError,unknown,research_funder,https://ror.org/03pfsnq21,education; funder,https://ror.org/03pfsnq21,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
fuw.edu.pl,Poland,Polish,2026-03-12,http://en.uw.edu.pl/,University of Warsaw,PL,pl,ror_record_last_modified,2026-03-12,,2026-07-29T06:56:45+00:00,RemoteDisconnected,unknown,research_funder,https://ror.org/039bjqg32,education; funder,https://ror.org/039bjqg32,Active organization classified as a funder in ROR; verify each call's external eligibility before applying.
